tag_serial_number,date_time,latitude,longitude,latitude_mean,longitude_mean,latitude_mode,longitude_mode
1293308,2019-06-22T00:00:00Z,51.46306130549532,3.462478590147865,51.465319416161186,3.4615262008785708,51.465319416161186,3.4615262008785708
1293308,2019-06-23T00:00:00Z,51.469325582531965,3.4596067648872824,51.465319416161186,3.4615262008785708,51.465319416161186,3.4615262008785708
1293308,2019-06-24T00:00:00Z,51.46437506640482,3.4593273802930193,51.465319416161186,3.4615262008785708,51.465319416161186,3.4615262008785708
1293308,2019-06-25T00:00:00Z,51.438007152779875,3.485910841323846,51.447405289840304,3.4420232982775754,51.44703890220854,3.4457259126127044
1293308,2019-06-26T00:00:00Z,51.429104880258485,3.50272156997345,51.440224352018504,3.4502617595489533,51.43790694895764,3.488269684619744
1293308,2019-06-27T00:00:00Z,51.42255939723067,3.5125911486653476,51.434293553860066,3.478180113491407,51.41966031511048,3.5156869415208094
1293308,2019-06-28T00:00:00Z,51.42181345080619,3.524042113231824,51.42865526812392,3.416325929547092,51.428780711509766,3.4587564950649052
1293308,2019-06-29T00:00:00Z,51.41919979198067,3.5394965330984633,51.4218571872873,3.3672875390896033,51.41966031511048,3.400445183735442
1293308,2019-06-30T00:00:00Z,51.416827759230785,3.5648365271718996,51.41510225336431,3.328022282868185,51.428780711509766,3.3578998241262883
1293308,2019-07-01T00:00:00Z,51.42091149960812,3.574227845029718,51.41236338603166,3.294772652962732,51.410545877088225,3.327755321653025
1293308,2019-07-02T00:00:00Z,51.41840408665186,3.5897306601299617,51.40852728632024,3.2701309877650027,51.410545877088225,3.313352974662625
1293308,2019-07-03T00:00:00Z,51.43285043965215,3.608047064773072,51.408811472890925,3.251779091564949,51.410545877088225,3.2989506276722245
1293308,2019-07-04T00:00:00Z,51.43039717084025,3.61158461033772,51.404410158557376,3.243813560183994,51.410545877088225,3.2989506276722245
1293308,2019-07-05T00:00:00Z,51.43511015257659,3.640657274715404,51.400033183882115,3.244813875273253,51.410545877088225,3.2989506276722245
